Household_ID,Appliance,Power_Watts,Usage_Hours_Daily,Quantity,Usage_Days_Monthly,Region,Income_Level,Household_Size,Total_kWh_Monthly,Tariff_Bracket,Estimated_Bill_RWF,Month
HH09262,Water Heater,2825,5.2,1,20,Kigali,Low,8,293.8,50+ kWh,108412.2,August
HH09263,Fridge,98,1.5,3,23,Eastern,High,1,10.14,0-20 kWh,902.46,June
HH09264,Stove,1396,2.8,3,24,Western,High,8,281.43,50+ kWh,103847.67,February
HH09265,Washing Machine,623,3.9,3,21,Northern,Low,3,153.07,50+ kWh,56482.83,November
HH09266,Water Heater,2051,2.5,3,29,Northern,High,8,446.09,50+ kWh,164607.21,February
HH09267,Fan,75,1.8,2,20,Eastern,High,3,5.4,0-20 kWh,480.6,September
HH09268,Water Heater,2278,4.4,1,29,Western,High,4,290.67,50+ kWh,107257.23,January
HH09269,TV,138,3.9,3,27,Northern,Low,7,43.59,21-50 kWh,13512.9,July
HH09270,Mobile Charger,5,7.0,2,24,Kigali,Medium,1,1.68,0-20 kWh,149.52,January
HH09271,Iron,992,5.5,2,26,Western,High,1,283.71,50+ kWh,104688.99,February
HH09272,Water Heater,2676,1.3,1,21,Western,Medium,6,73.05,50+ kWh,26955.45,November
HH09273,Light Bulb,12,3.7,1,23,Western,Medium,2,1.02,0-20 kWh,90.78,March
HH09274,Light Bulb,11,3.4,3,27,Eastern,High,3,3.03,0-20 kWh,269.67,August
HH09275,Stove,1695,3.6,1,21,Eastern,High,5,128.14,50+ kWh,47283.66,November
HH09276,Water Heater,2944,3.9,1,30,Southern,Low,6,344.45,50+ kWh,127102.05,November
HH09277,Fridge,158,8.8,3,21,Southern,Low,8,87.6,50+ kWh,32324.4,January
HH09278,Microwave,1051,0.8,3,22,Kigali,Medium,6,55.49,50+ kWh,20475.81,June
HH09279,TV,123,8.2,3,26,Northern,Medium,6,78.67,50+ kWh,29029.23,April
HH09280,Fridge,131,5.0,3,21,Kigali,Medium,7,41.27,21-50 kWh,12793.7,April
HH09281,Mobile Charger,7,7.7,1,29,Northern,Medium,2,1.56,0-20 kWh,138.84,April
HH09282,TV,123,1.9,2,29,Northern,Medium,4,13.55,0-20 kWh,1205.95,November
HH09283,Laptop,44,1.4,3,27,Eastern,Low,4,4.99,0-20 kWh,444.11,September
HH09284,Fridge,114,0.7,1,28,Eastern,Low,2,2.23,0-20 kWh,198.47,September
HH09285,Stove,1101,7.1,2,21,Western,High,2,328.32,50+ kWh,121150.08,June
HH09286,Iron,1116,1.2,3,26,Eastern,Medium,7,104.46,50+ kWh,38545.74,March
HH09287,Laptop,36,1.1,2,29,Southern,Medium,8,2.3,0-20 kWh,204.7,October
HH09288,Laptop,43,2.7,3,27,Eastern,Low,6,9.4,0-20 kWh,836.6,May
HH09289,Light Bulb,18,5.9,3,29,Eastern,Low,2,9.24,0-20 kWh,822.36,July
HH09290,Water Heater,2915,5.2,3,27,Kigali,Medium,6,1227.8,50+ kWh,453058.2,October
HH09291,Water Heater,2470,6.0,3,27,Western,Medium,1,1200.42,50+ kWh,442954.98,March
HH09292,Washing Machine,540,7.4,1,29,Kigali,Low,3,115.88,50+ kWh,42759.72,May
HH09293,Laptop,48,1.0,1,30,Southern,Medium,3,1.44,0-20 kWh,128.16,June
HH09294,Microwave,995,6.8,3,29,Northern,High,3,588.64,50+ kWh,217208.16,April
HH09295,TV,70,6.7,3,26,Northern,Medium,6,36.58,21-50 kWh,11339.8,May
HH09296,Iron,1033,1.2,2,24,Eastern,Medium,8,59.5,50+ kWh,21955.5,September
HH09297,Fridge,184,6.7,1,22,Eastern,Low,8,27.12,21-50 kWh,8407.2,August
HH09298,Fan,63,6.9,3,28,Northern,High,1,36.51,21-50 kWh,11318.1,January
HH09299,Water Heater,1514,4.5,3,29,Eastern,High,7,592.73,50+ kWh,218717.37,August
HH09300,Laptop,58,9.6,3,20,Eastern,Medium,3,33.41,21-50 kWh,10357.1,November
HH09301,Laptop,69,9.5,3,28,Northern,Medium,2,55.06,50+ kWh,20317.14,April
HH09302,Water Heater,2343,2.7,1,20,Northern,Low,5,126.52,50+ kWh,46685.88,May
HH09303,Stove,1523,4.6,2,24,Kigali,High,3,336.28,50+ kWh,124087.32,June
HH09304,Washing Machine,553,0.7,2,21,Southern,Low,3,16.26,0-20 kWh,1447.14,November
HH09305,Fridge,139,5.8,3,30,Northern,Low,2,72.56,50+ kWh,26774.64,March
HH09306,Fan,71,2.7,1,26,Western,Medium,8,4.98,0-20 kWh,443.22,May
HH09307,Iron,1164,4.8,3,31,Kigali,Low,2,519.61,50+ kWh,191736.09,August
HH09308,Fridge,119,1.8,3,30,Kigali,High,4,19.28,0-20 kWh,1715.92,July
HH09309,TV,69,4.3,3,30,Western,Low,4,26.7,21-50 kWh,8277.0,February
HH09310,Mobile Charger,5,2.4,1,28,Kigali,High,7,0.34,0-20 kWh,30.26,December
HH09311,Water Heater,1733,3.3,1,27,Southern,Low,7,154.41,50+ kWh,56977.29,September
HH09312,Microwave,1120,5.8,3,31,Northern,Low,7,604.13,50+ kWh,222923.97,December
HH09313,Light Bulb,10,9.9,1,27,Kigali,High,2,2.67,0-20 kWh,237.63,March
HH09314,TV,81,9.5,3,20,Western,High,4,46.17,21-50 kWh,14312.7,October
HH09315,Iron,803,3.5,1,26,Kigali,High,7,73.07,50+ kWh,26962.83,January
HH09316,Fan,67,9.7,1,22,Kigali,Low,2,14.3,0-20 kWh,1272.7,April
HH09317,Water Heater,2215,3.7,1,22,Southern,Medium,8,180.3,50+ kWh,66530.7,November
HH09318,Water Heater,1510,1.4,3,31,Southern,High,2,196.6,50+ kWh,72545.4,April
HH09319,Fan,61,8.8,3,29,Southern,Low,8,46.7,21-50 kWh,14477.0,March
HH09320,Fan,56,8.1,3,27,Western,Medium,5,36.74,21-50 kWh,11389.4,August
HH09321,Fridge,80,1.2,2,22,Eastern,High,4,4.22,0-20 kWh,375.58,August
HH09322,Iron,944,5.8,1,30,Northern,Medium,6,164.26,50+ kWh,60611.94,November
HH09323,Washing Machine,979,7.4,1,24,Southern,Low,7,173.87,50+ kWh,64158.03,June
HH09324,Iron,905,8.9,3,26,Southern,Low,7,628.25,50+ kWh,231824.25,January
HH09325,Mobile Charger,7,1.2,2,24,Northern,High,4,0.4,0-20 kWh,35.6,March
HH09326,Fan,70,6.7,3,20,Western,Medium,8,28.14,21-50 kWh,8723.4,June
HH09327,Fridge,172,9.3,2,30,Western,High,1,95.98,50+ kWh,35416.62,January
HH09328,Light Bulb,13,8.8,3,22,Southern,Low,3,7.55,0-20 kWh,671.95,June
HH09329,Stove,1441,9.2,2,30,Southern,Low,6,795.43,50+ kWh,293513.67,July
HH09330,Fridge,115,6.4,2,20,Northern,High,7,29.44,21-50 kWh,9126.4,October
HH09331,Stove,1429,2.3,2,23,Kigali,High,7,151.19,50+ kWh,55789.11,November
HH09332,Laptop,49,3.5,3,20,Kigali,Low,6,10.29,0-20 kWh,915.81,September
HH09333,Radio,30,1.0,2,31,Eastern,Medium,6,1.86,0-20 kWh,165.54,September
HH09334,Fan,53,9.2,1,27,Western,High,6,13.17,0-20 kWh,1172.13,January
HH09335,Microwave,1094,6.0,2,30,Eastern,Low,7,393.84,50+ kWh,145326.96,May
HH09336,Mobile Charger,5,4.3,1,20,Eastern,Low,3,0.43,0-20 kWh,38.27,August
HH09337,Radio,47,1.3,3,27,Kigali,Low,1,4.95,0-20 kWh,440.55,September
HH09338,Fridge,161,6.4,2,22,Western,High,2,45.34,21-50 kWh,14055.4,June
HH09339,Microwave,822,5.9,3,27,Southern,Medium,4,392.83,50+ kWh,144954.27,February
HH09340,Washing Machine,712,3.1,1,21,Northern,Low,7,46.35,21-50 kWh,14368.5,March
HH09341,Water Heater,2212,7.3,3,25,Kigali,Medium,1,1211.07,50+ kWh,446884.83,May
HH09342,Iron,945,5.7,3,23,Northern,Medium,1,371.67,50+ kWh,137146.23,February
HH09343,Washing Machine,642,3.5,3,20,Southern,High,2,134.82,50+ kWh,49748.58,July
HH09344,Laptop,41,0.5,3,26,Northern,High,4,1.6,0-20 kWh,142.4,September
HH09345,Iron,1030,3.9,1,30,Kigali,High,1,120.51,50+ kWh,44468.19,November
HH09346,Light Bulb,13,3.9,2,29,Southern,High,1,2.94,0-20 kWh,261.66,October
HH09347,TV,72,10.0,1,31,Eastern,Medium,4,22.32,21-50 kWh,6919.2,June
HH09348,Radio,34,8.9,2,23,Kigali,Medium,7,13.92,0-20 kWh,1238.88,July
HH09349,Mobile Charger,10,3.9,1,20,Southern,Medium,2,0.78,0-20 kWh,69.42,August
HH09350,Stove,1421,5.8,2,27,Southern,High,2,445.06,50+ kWh,164227.14,March
HH09351,Mobile Charger,6,7.6,1,24,Northern,Low,8,1.09,0-20 kWh,97.01,June
HH09352,Stove,1658,5.1,2,30,Western,Low,8,507.35,50+ kWh,187212.15,December
HH09353,Stove,1314,4.4,2,25,Southern,High,7,289.08,50+ kWh,106670.52,March
HH09354,Iron,1175,8.0,1,22,Kigali,Low,4,206.8,50+ kWh,76309.2,November
HH09355,Light Bulb,17,5.1,3,26,Kigali,High,8,6.76,0-20 kWh,601.64,October
HH09356,Microwave,992,5.5,1,26,Southern,Medium,5,141.86,50+ kWh,52346.34,September
HH09357,Water Heater,1827,2.1,3,23,Southern,Low,3,264.73,50+ kWh,97685.37,May
HH09358,Fridge,132,5.3,2,30,Eastern,Low,2,41.98,21-50 kWh,13013.8,February
HH09359,Light Bulb,18,7.0,3,27,Kigali,Low,5,10.21,0-20 kWh,908.69,November
HH09360,Iron,973,5.4,1,25,Kigali,High,3,131.36,50+ kWh,48471.84,February
HH09361,Washing Machine,929,3.5,1,23,Western,Medium,4,74.78,50+ kWh,27593.82,May
HH09362,Radio,27,8.9,2,30,Northern,Low,5,14.42,0-20 kWh,1283.38,May
HH09363,Fan,70,4.9,1,28,Kigali,Medium,1,9.6,0-20 kWh,854.4,September
HH09364,Iron,1114,2.3,1,29,Western,High,1,74.3,50+ kWh,27416.7,March
HH09365,Stove,1035,4.0,1,26,Southern,Low,6,107.64,50+ kWh,39719.16,October
HH09366,Radio,30,4.7,3,29,Kigali,Medium,8,12.27,0-20 kWh,1092.03,May
HH09367,Fridge,108,2.8,3,30,Kigali,Medium,6,27.22,21-50 kWh,8438.2,March
HH09368,Iron,989,2.0,1,30,Southern,High,6,59.34,50+ kWh,21896.46,December
HH09369,TV,107,7.8,3,27,Northern,Medium,1,67.6,50+ kWh,24944.4,August
HH09370,Radio,49,8.4,2,31,Northern,High,4,25.52,21-50 kWh,7911.2,March
HH09371,Fan,40,5.8,1,31,Northern,Medium,6,7.19,0-20 kWh,639.91,March
HH09372,Mobile Charger,5,3.9,3,21,Northern,High,4,1.23,0-20 kWh,109.47,August
HH09373,Mobile Charger,7,5.4,1,30,Southern,High,3,1.13,0-20 kWh,100.57,June
HH09374,Light Bulb,14,7.1,3,28,Western,Medium,2,8.35,0-20 kWh,743.15,December
HH09375,Water Heater,1676,9.3,1,21,Southern,Low,1,327.32,50+ kWh,120781.08,May
HH09376,Water Heater,2949,9.0,1,31,Northern,Medium,7,822.77,50+ kWh,303602.13,November
HH09377,Fan,51,5.8,1,29,Northern,Medium,8,8.58,0-20 kWh,763.62,September
HH09378,Washing Machine,865,4.5,2,20,Western,Low,5,155.7,50+ kWh,57453.3,February
HH09379,Radio,32,6.1,2,30,Southern,High,5,11.71,0-20 kWh,1042.19,November
HH09380,Iron,1108,3.4,2,21,Southern,Medium,1,158.22,50+ kWh,58383.18,October
HH09381,Light Bulb,11,5.0,2,27,Southern,Low,8,2.97,0-20 kWh,264.33,June
HH09382,Fan,42,2.3,2,21,Western,High,4,4.06,0-20 kWh,361.34,December
HH09383,Radio,21,1.6,1,24,Eastern,High,6,0.81,0-20 kWh,72.09,June
HH09384,Washing Machine,631,9.5,2,27,Kigali,Medium,4,323.7,50+ kWh,119445.3,January
HH09385,Fan,71,9.8,3,25,Northern,High,2,52.19,50+ kWh,19258.11,August
HH09386,Light Bulb,16,7.0,3,24,Northern,High,7,8.06,0-20 kWh,717.34,February
HH09387,Washing Machine,784,7.3,3,28,Western,Medium,8,480.75,50+ kWh,177396.75,August
HH09388,Light Bulb,14,7.7,3,29,Eastern,Low,8,9.38,0-20 kWh,834.82,December
HH09389,Light Bulb,16,1.9,3,26,Eastern,Medium,5,2.37,0-20 kWh,210.93,April
HH09390,Water Heater,2366,2.1,3,21,Kigali,Low,6,313.02,50+ kWh,115504.38,April
HH09391,Fan,61,4.0,3,28,Southern,Low,2,20.5,21-50 kWh,6355.0,September
HH09392,TV,62,8.5,2,20,Western,Low,3,21.08,21-50 kWh,6534.8,December
HH09393,Light Bulb,18,9.7,1,29,Kigali,Low,6,5.06,0-20 kWh,450.34,December
HH09394,Radio,26,6.9,1,23,Southern,Medium,4,4.13,0-20 kWh,367.57,January
HH09395,TV,139,1.1,3,23,Western,Low,7,10.55,0-20 kWh,938.95,July
HH09396,Mobile Charger,8,8.4,3,25,Eastern,Low,3,5.04,0-20 kWh,448.56,July
HH09397,Stove,1534,3.3,2,21,Northern,High,3,212.61,50+ kWh,78453.09,February
HH09398,Fridge,130,8.5,1,21,Southern,Low,7,23.2,21-50 kWh,7192.0,July
HH09399,Mobile Charger,10,8.6,2,30,Northern,High,7,5.16,0-20 kWh,459.24,May
HH09400,Laptop,44,8.4,1,25,Eastern,Low,7,9.24,0-20 kWh,822.36,May
HH09401,Fridge,109,6.6,2,29,Eastern,Medium,3,41.73,21-50 kWh,12936.3,December
HH09402,Microwave,869,6.4,3,20,Eastern,Medium,6,333.7,50+ kWh,123135.3,September
HH09403,Microwave,826,7.4,3,22,Eastern,Low,2,403.42,50+ kWh,148861.98,January
HH09404,Mobile Charger,10,3.7,3,29,Southern,High,2,3.22,0-20 kWh,286.58,May
HH09405,Mobile Charger,5,2.8,1,28,Northern,High,6,0.39,0-20 kWh,34.71,January
HH09406,Water Heater,1688,5.9,1,21,Kigali,Medium,6,209.14,50+ kWh,77172.66,March
HH09407,Iron,815,3.2,1,24,Western,Medium,4,62.59,50+ kWh,23095.71,November
HH09408,Water Heater,1638,3.5,3,30,Eastern,Medium,7,515.97,50+ kWh,190392.93,February
HH09409,Fan,74,2.6,1,22,Western,High,2,4.23,0-20 kWh,376.47,April
HH09410,Iron,954,9.8,1,23,Southern,Medium,6,215.03,50+ kWh,79346.07,September
HH09411,Iron,992,1.2,3,31,Western,Low,5,110.71,50+ kWh,40851.99,October
HH09412,Stove,1648,1.3,2,30,Southern,Medium,7,128.54,50+ kWh,47431.26,April
HH09413,Stove,1765,6.1,3,24,Northern,Medium,1,775.19,50+ kWh,286045.11,October
HH09414,Fan,75,1.3,1,22,Eastern,Medium,8,2.15,0-20 kWh,191.35,February
HH09415,Light Bulb,11,3.8,1,20,Kigali,High,3,0.84,0-20 kWh,74.76,March
HH09416,Washing Machine,867,1.1,3,23,Eastern,High,5,65.81,50+ kWh,24283.89,April
HH09417,TV,71,7.2,3,26,Northern,Low,2,39.87,21-50 kWh,12359.7,July
HH09418,Stove,1016,7.4,2,27,Northern,High,7,405.99,50+ kWh,149810.31,December
HH09419,Mobile Charger,7,6.6,2,27,Eastern,High,2,2.49,0-20 kWh,221.61,June
HH09420,Microwave,1031,4.7,1,23,Kigali,Low,1,111.45,50+ kWh,41125.05,August
HH09421,Fan,49,8.1,3,24,Western,Medium,7,28.58,21-50 kWh,8859.8,May
HH09422,Laptop,58,2.5,2,27,Western,Low,8,7.83,0-20 kWh,696.87,February
HH09423,Water Heater,1801,2.7,2,28,Northern,Medium,5,272.31,50+ kWh,100482.39,March
HH09424,Iron,884,2.2,3,29,Eastern,Medium,2,169.2,50+ kWh,62434.8,October
HH09425,Stove,1208,2.1,3,25,Southern,Medium,8,190.26,50+ kWh,70205.94,July
HH09426,Light Bulb,14,1.1,2,23,Western,Low,2,0.71,0-20 kWh,63.19,January
HH09427,Washing Machine,935,1.8,3,23,Northern,High,2,116.13,50+ kWh,42851.97,December
HH09428,Laptop,61,2.1,1,20,Eastern,Medium,3,2.56,0-20 kWh,227.84,July
HH09429,Water Heater,2192,1.2,3,31,Eastern,Medium,6,244.63,50+ kWh,90268.47,March
HH09430,Fan,44,8.4,3,23,Western,Medium,7,25.5,21-50 kWh,7905.0,March
HH09431,Microwave,880,0.8,2,22,Kigali,Medium,7,30.98,21-50 kWh,9603.8,December
HH09432,Stove,1954,9.1,3,21,Southern,Medium,8,1120.23,50+ kWh,413364.87,June
HH09433,Radio,25,8.3,1,23,Kigali,High,2,4.77,0-20 kWh,424.53,December
HH09434,Light Bulb,18,8.9,3,22,Kigali,High,4,10.57,0-20 kWh,940.73,July
HH09435,Light Bulb,15,2.2,3,24,Eastern,High,8,2.38,0-20 kWh,211.82,May
HH09436,Fan,48,5.3,3,31,Southern,Medium,7,23.66,21-50 kWh,7334.6,November
HH09437,Mobile Charger,7,2.9,2,28,Western,High,7,1.14,0-20 kWh,101.46,December
HH09438,Water Heater,2261,5.5,3,25,Western,Medium,6,932.66,50+ kWh,344151.54,August
HH09439,Fridge,103,8.8,1,25,Kigali,High,4,22.66,21-50 kWh,7024.6,February
HH09440,Radio,31,3.2,1,22,Eastern,Low,1,2.18,0-20 kWh,194.02,July
HH09441,Iron,1118,1.9,2,22,Western,High,6,93.46,50+ kWh,34486.74,October
HH09442,Light Bulb,19,1.8,1,28,Kigali,High,1,0.96,0-20 kWh,85.44,August
HH09443,Iron,1064,6.0,3,27,Northern,Medium,2,517.1,50+ kWh,190809.9,July
HH09444,Laptop,60,3.6,1,22,Eastern,High,7,4.75,0-20 kWh,422.75,October
HH09445,Microwave,1021,7.5,2,29,Northern,Medium,5,444.13,50+ kWh,163883.97,February
HH09446,Washing Machine,513,6.6,2,29,Northern,Low,5,196.38,50+ kWh,72464.22,August
HH09447,Stove,1574,1.3,1,20,Southern,Low,3,40.92,21-50 kWh,12685.2,November
HH09448,Fan,59,3.0,3,23,Eastern,Low,8,12.21,0-20 kWh,1086.69,June
HH09449,Washing Machine,957,3.3,3,29,Kigali,Low,8,274.75,50+ kWh,101382.75,April
HH09450,Iron,1054,2.1,1,31,Northern,High,6,68.62,50+ kWh,25320.78,April
HH09451,Stove,1183,7.4,3,26,Western,High,1,682.83,50+ kWh,251964.27,March
HH09452,Iron,1114,9.8,2,24,Southern,Low,2,524.03,50+ kWh,193367.07,August
HH09453,Fridge,133,5.1,1,28,Northern,High,4,18.99,0-20 kWh,1690.11,June
HH09454,Fan,50,0.6,3,31,Eastern,High,4,2.79,0-20 kWh,248.31,December
HH09455,Mobile Charger,10,3.6,2,24,Southern,High,1,1.73,0-20 kWh,153.97,August
HH09456,Fridge,108,7.2,3,25,Western,High,5,58.32,50+ kWh,21520.08,September
HH09457,Stove,1952,8.0,1,29,Eastern,Low,8,452.86,50+ kWh,167105.34,January
HH09458,Mobile Charger,7,9.6,3,24,Eastern,High,4,4.84,0-20 kWh,430.76,July
HH09459,Stove,1570,9.3,1,30,Southern,High,6,438.03,50+ kWh,161633.07,May
HH09460,Laptop,66,3.8,2,28,Kigali,Low,7,14.04,0-20 kWh,1249.56,August
HH09461,Microwave,857,3.8,2,24,Southern,High,1,156.32,50+ kWh,57682.08,November
HH09462,Fridge,185,5.7,2,25,Kigali,Medium,6,52.73,50+ kWh,19457.37,February
HH09463,TV,88,2.2,2,20,Northern,High,5,7.74,0-20 kWh,688.86,May
HH09464,Laptop,40,1.2,3,29,Northern,Low,5,4.18,0-20 kWh,372.02,July
HH09465,Fan,53,7.7,2,29,Eastern,High,6,23.67,21-50 kWh,7337.7,November
HH09466,Fridge,80,6.5,1,31,Eastern,Low,1,16.12,0-20 kWh,1434.68,July
HH09467,Microwave,944,1.4,1,29,Northern,Low,7,38.33,21-50 kWh,11882.3,June
HH09468,Iron,983,7.5,1,20,Eastern,Low,5,147.45,50+ kWh,54409.05,November
HH09469,Fridge,147,7.7,2,30,Southern,Medium,7,67.91,50+ kWh,25058.79,July
HH09470,Light Bulb,15,7.2,1,27,Kigali,Low,8,2.92,0-20 kWh,259.88,May
HH09471,Laptop,44,8.7,1,21,Kigali,Low,7,8.04,0-20 kWh,715.56,April
HH09472,Iron,874,8.1,2,24,Kigali,Low,8,339.81,50+ kWh,125389.89,July
HH09473,Stove,1385,5.8,3,25,Eastern,Medium,5,602.48,50+ kWh,222315.12,March
HH09474,Microwave,1055,6.2,3,25,Southern,Medium,6,490.57,50+ kWh,181020.33,March
HH09475,Microwave,1170,8.1,1,30,Southern,Medium,1,284.31,50+ kWh,104910.39,February
HH09476,Laptop,46,5.1,3,30,Eastern,Medium,1,21.11,21-50 kWh,6544.1,April
HH09477,TV,79,1.9,3,27,Eastern,Low,8,12.16,0-20 kWh,1082.24,April
HH09478,Washing Machine,875,7.2,1,25,Northern,Medium,2,157.5,50+ kWh,58117.5,November
HH09479,Radio,50,6.8,2,20,Western,High,5,13.6,0-20 kWh,1210.4,February
HH09480,Water Heater,2141,1.0,3,28,Western,Medium,7,179.84,50+ kWh,66360.96,October
HH09481,Washing Machine,705,3.3,1,23,Eastern,Medium,2,53.51,50+ kWh,19745.19,May
HH09482,Radio,33,4.1,2,21,Southern,High,8,5.68,0-20 kWh,505.52,October
HH09483,Fan,62,5.2,1,30,Northern,Medium,8,9.67,0-20 kWh,860.63,July
HH09484,Stove,1681,2.5,2,22,Northern,Medium,7,184.91,50+ kWh,68231.79,October
HH09485,Laptop,65,8.5,2,22,Eastern,Low,7,24.31,21-50 kWh,7536.1,March
HH09486,Microwave,1132,4.3,3,24,Southern,High,1,350.47,50+ kWh,129323.43,December
HH09487,Washing Machine,558,6.8,1,23,Eastern,Medium,2,87.27,50+ kWh,32202.63,September
HH09488,TV,123,7.0,1,28,Northern,Low,8,24.11,21-50 kWh,7474.1,June
HH09489,TV,64,1.4,3,29,Western,High,1,7.8,0-20 kWh,694.2,June
HH09490,Radio,48,7.4,1,20,Southern,Low,5,7.1,0-20 kWh,631.9,September
HH09491,Stove,1816,4.9,1,28,Northern,Low,5,249.16,50+ kWh,91940.04,July
HH09492,Light Bulb,17,4.5,2,31,Southern,Medium,5,4.74,0-20 kWh,421.86,July
HH09493,TV,120,1.3,1,21,Western,Medium,2,3.28,0-20 kWh,291.92,February
HH09494,Microwave,1051,6.6,3,22,Northern,High,4,457.82,50+ kWh,168935.58,April
HH09495,Iron,939,8.1,3,21,Kigali,Low,3,479.17,50+ kWh,176813.73,May
HH09496,Light Bulb,19,6.5,1,22,Eastern,High,1,2.72,0-20 kWh,242.08,June
HH09497,Iron,892,3.2,2,25,Southern,Medium,2,142.72,50+ kWh,52663.68,September
HH09498,Washing Machine,1000,3.2,3,29,Eastern,Medium,6,278.4,50+ kWh,102729.6,September
HH09499,Water Heater,1815,4.0,3,21,Northern,Low,6,457.38,50+ kWh,168773.22,July
HH09500,Fan,64,6.3,1,23,Southern,High,8,9.27,0-20 kWh,825.03,May
HH09501,TV,96,2.3,1,24,Eastern,Medium,1,5.3,0-20 kWh,471.7,February
HH09502,Iron,1199,6.1,2,26,Northern,Medium,6,380.32,50+ kWh,140338.08,March
HH09503,Fridge,100,3.9,3,30,Kigali,High,4,35.1,21-50 kWh,10881.0,April
HH09504,Laptop,30,8.7,3,28,Northern,Medium,5,21.92,21-50 kWh,6795.2,June
HH09505,Microwave,965,9.4,1,26,Northern,Low,4,235.85,50+ kWh,87028.65,March
HH09506,Fan,44,3.2,3,22,Kigali,Low,2,9.29,0-20 kWh,826.81,April
HH09507,Fridge,119,1.1,2,24,Kigali,Medium,5,6.28,0-20 kWh,558.92,August
HH09508,Mobile Charger,7,9.1,3,24,Kigali,High,5,4.59,0-20 kWh,408.51,September
HH09509,Fridge,151,1.9,1,24,Southern,Low,3,6.89,0-20 kWh,613.21,January
HH09510,Mobile Charger,6,6.7,1,21,Western,High,3,0.84,0-20 kWh,74.76,September
HH09511,TV,147,1.2,3,28,Eastern,Low,6,14.82,0-20 kWh,1318.98,April
HH09512,Iron,1126,4.7,1,26,Western,Low,5,137.6,50+ kWh,50774.4,May
HH09513,Fridge,146,1.5,2,30,Eastern,Medium,5,13.14,0-20 kWh,1169.46,July
HH09514,Iron,1138,2.1,2,26,Eastern,Medium,7,124.27,50+ kWh,45855.63,December
HH09515,Washing Machine,939,4.3,3,27,Eastern,Low,7,327.05,50+ kWh,120681.45,October
HH09516,Radio,50,1.5,2,23,Kigali,High,7,3.45,0-20 kWh,307.05,May
HH09517,Washing Machine,872,1.7,2,20,Eastern,Medium,1,59.3,50+ kWh,21881.7,April
HH09518,Fridge,169,5.8,2,25,Western,Medium,4,49.01,21-50 kWh,15193.1,June
HH09519,Water Heater,2259,5.5,1,26,Western,Low,7,323.04,50+ kWh,119201.76,November
HH09520,TV,109,8.2,2,25,Southern,Medium,5,44.69,21-50 kWh,13853.9,June
HH09521,Stove,1389,1.5,3,20,Kigali,Medium,4,125.01,50+ kWh,46128.69,July
HH09522,Fan,58,4.2,2,25,Southern,High,6,12.18,0-20 kWh,1084.02,April
HH09523,Fridge,99,3.1,3,30,Kigali,Medium,6,27.62,21-50 kWh,8562.2,January
HH09524,Microwave,1134,5.9,2,29,Northern,Low,6,388.05,50+ kWh,143190.45,February
HH09525,Radio,23,9.3,1,26,Southern,High,7,5.56,0-20 kWh,494.84,November
HH09526,Washing Machine,603,3.5,2,26,Western,High,4,109.75,50+ kWh,40497.75,December
HH09527,Radio,44,1.1,1,28,Northern,Low,3,1.36,0-20 kWh,121.04,June
HH09528,Laptop,50,4.9,1,28,Eastern,Medium,7,6.86,0-20 kWh,610.54,May
HH09529,Stove,1995,8.2,1,27,Western,Medium,8,441.69,50+ kWh,162983.61,April
HH09530,Washing Machine,691,3.0,1,20,Eastern,Low,5,41.46,21-50 kWh,12852.6,July
HH09531,Microwave,812,5.8,1,20,Eastern,Medium,1,94.19,50+ kWh,34756.11,November
HH09532,Laptop,69,3.8,1,23,Kigali,Medium,2,6.03,0-20 kWh,536.67,May
HH09533,Laptop,34,1.3,1,31,Kigali,High,5,1.37,0-20 kWh,121.93,March
HH09534,Fan,42,9.6,1,25,Northern,Medium,3,10.08,0-20 kWh,897.12,March
HH09535,Radio,36,4.6,2,22,Southern,Medium,6,7.29,0-20 kWh,648.81,October
HH09536,Microwave,1073,9.0,3,30,Southern,High,8,869.13,50+ kWh,320708.97,January
HH09537,Stove,1337,0.9,3,23,Kigali,High,3,83.03,50+ kWh,30638.07,February
HH09538,Fridge,97,5.7,1,31,Northern,Low,8,17.14,0-20 kWh,1525.46,May
HH09539,Iron,1057,6.6,1,27,Western,Medium,5,188.36,50+ kWh,69504.84,February
HH09540,Iron,1103,5.7,3,25,Western,Low,7,471.53,50+ kWh,173994.57,January
HH09541,Washing Machine,927,6.1,2,31,Western,High,5,350.59,50+ kWh,129367.71,December
HH09542,Washing Machine,718,8.3,2,26,Kigali,Medium,4,309.89,50+ kWh,114349.41,May
HH09543,Fan,53,2.4,2,29,Western,High,6,7.38,0-20 kWh,656.82,March
HH09544,Radio,21,7.1,3,26,Western,Medium,2,11.63,0-20 kWh,1035.07,June
HH09545,Fridge,162,5.0,2,21,Eastern,Medium,5,34.02,21-50 kWh,10546.2,September
HH09546,Light Bulb,20,2.2,3,21,Southern,Medium,5,2.77,0-20 kWh,246.53,February
HH09547,Microwave,1026,5.4,1,29,Eastern,Medium,2,160.67,50+ kWh,59287.23,July
HH09548,Microwave,903,7.7,1,22,Western,Low,1,152.97,50+ kWh,56445.93,September
HH09549,Washing Machine,962,8.2,2,23,Southern,High,1,362.87,50+ kWh,133899.03,September
HH09550,Water Heater,2331,0.9,3,22,Kigali,Low,6,138.46,50+ kWh,51091.74,November
HH09551,Fridge,80,2.4,3,31,Western,High,8,17.86,0-20 kWh,1589.54,March
